manufacturer,model,serial number,manufactured_date,device_type,manufactured_date_source,manufactured_date_confidence,manufactured_date_precision,manufactured_date_explanation,device_type_source,device_type_confidence,device_type_explanation
GE HEALTHCARE,PATIENT DATA MODULE (PDM),SA315219009,2015-01-01,Patient Monitoring Module,ge_pdm_year_parser,medium,year,Decoded GE PDM serial family using year token 15.,openai_generated_model_type_map,high,GE Patient Data Module (PDM) is a monitoring module accessory.
GE HEALTHCARE,PATIENT DATA MODULE (PDM),SA315219102GA,2015-01-01,Patient Monitoring Module,ge_pdm_year_parser,medium,year,Decoded GE PDM serial family using year token 15.,openai_generated_model_type_map,high,GE Patient Data Module (PDM) is a monitoring module accessory.
GE HEALTHCARE,PATIENT DATA MODULE (PDM),SA315219007GA,2015-01-01,Patient Monitoring Module,ge_pdm_year_parser,medium,year,Decoded GE PDM serial family using year token 15.,openai_generated_model_type_map,high,GE Patient Data Module (PDM) is a monitoring module accessory.
GE HEALTHCARE,PATIENT DATA MODULE (PDM),SA315070015GA,2015-01-01,Patient Monitoring Module,ge_pdm_year_parser,medium,year,Decoded GE PDM serial family using year token 15.,openai_generated_model_type_map,high,GE Patient Data Module (PDM) is a monitoring module accessory.
GE HEALTHCARE,PATIENT DATA MODULE (PDM),SA315281904GA,2015-01-01,Patient Monitoring Module,ge_pdm_year_parser,medium,year,Decoded GE PDM serial family using year token 15.,openai_generated_model_type_map,high,GE Patient Data Module (PDM) is a monitoring module accessory.
GE HEALTHCARE,PATIENT DATA MODULE (PDM),SA315079992GA,2015-01-01,Patient Monitoring Module,ge_pdm_year_parser,medium,year,Decoded GE PDM serial family using year token 15.,openai_generated_model_type_map,high,GE Patient Data Module (PDM) is a monitoring module accessory.
GE HEALTHCARE,PATIENT DATA MODULE (PDM),SA315281909GA,2015-01-01,Patient Monitoring Module,ge_pdm_year_parser,medium,year,Decoded GE PDM serial family using year token 15.,openai_generated_model_type_map,high,GE Patient Data Module (PDM) is a monitoring module accessory.
GE HEALTHCARE,PATIENT DATA MODULE (PDM),SA315070003GA,2015-01-01,Patient Monitoring Module,ge_pdm_year_parser,medium,year,Decoded GE PDM serial family using year token 15.,openai_generated_model_type_map,high,GE Patient Data Module (PDM) is a monitoring module accessory.
GE HEALTHCARE,PATIENT DATA MODULE (PDM),SA315079984GA,2015-01-01,Patient Monitoring Module,ge_pdm_year_parser,medium,year,Decoded GE PDM serial family using year token 15.,openai_generated_model_type_map,high,GE Patient Data Module (PDM) is a monitoring module accessory.
GE HEALTHCARE,PATIENT DATA MODULE (PDM),SA315070002GA,2015-01-01,Patient Monitoring Module,ge_pdm_year_parser,medium,year,Decoded GE PDM serial family using year token 15.,openai_generated_model_type_map,high,GE Patient Data Module (PDM) is a monitoring module accessory.
GE HEALTHCARE,PATIENT DATA MODULE (PDM),SA315079980GA,2015-01-01,Patient Monitoring Module,ge_pdm_year_parser,medium,year,Decoded GE PDM serial family using year token 15.,openai_generated_model_type_map,high,GE Patient Data Module (PDM) is a monitoring module accessory.
GE HEALTHCARE,PATIENT DATA MODULE (PDM),SA315079977GA,2015-01-01,Patient Monitoring Module,ge_pdm_year_parser,medium,year,Decoded GE PDM serial family using year token 15.,openai_generated_model_type_map,high,GE Patient Data Module (PDM) is a monitoring module accessory.
GE HEALTHCARE,PATIENT DATA MODULE (PDM),SA315079989GA,2015-01-01,Patient Monitoring Module,ge_pdm_year_parser,medium,year,Decoded GE PDM serial family using year token 15.,openai_generated_model_type_map,high,GE Patient Data Module (PDM) is a monitoring module accessory.
GE HEALTHCARE,PATIENT DATA MODULE (PDM),SA315058576GA,2015-01-01,Patient Monitoring Module,ge_pdm_year_parser,medium,year,Decoded GE PDM serial family using year token 15.,openai_generated_model_type_map,high,GE Patient Data Module (PDM) is a monitoring module accessory.
GE HEALTHCARE,PATIENT DATA MODULE (PDM),SA315079799GA,2015-01-01,Patient Monitoring Module,ge_pdm_year_parser,medium,year,Decoded GE PDM serial family using year token 15.,openai_generated_model_type_map,high,GE Patient Data Module (PDM) is a monitoring module accessory.
ZOLL Medical,M SERIES,T15B135017,2015-02-01,Defibrillator,zoll_serial_parser,high,month,"Decoded ZOLL serial format after normalization: prefix=T, year=15, month=B.",openai_generated_model_type_map,high,ZOLL M Series is a defibrillator/monitor platform.
ZOLL Medical,Propaq Md,ai15c003871,2015-03-01,Patient Monitor,zoll_serial_parser,high,month,"Decoded ZOLL serial format after normalization: prefix=AI, year=15, month=C.",openai_generated_model_type_map,high,"ZOLL Propaq MD is a patient monitor with monitoring/defib capabilities, but the primary family is a patient monitor."
ZOLL Medical,M SERIES,T15F135497,2015-06-01,Defibrillator,zoll_serial_parser,high,month,"Decoded ZOLL serial format after normalization: prefix=T, year=15, month=F.",openai_generated_model_type_map,high,ZOLL M Series is a defibrillator/monitor platform.
Welch Allyn,FILAC3000,A1656130X,2016-01-01,Thermometer,welch_filac_year_parser,medium,year,Decoded FILAC 3000 serial family from the leading year token 16.,openai_generated_model_type_map,high,Welch Allyn SureTemp/Filac product lines are thermometers; FILAC 3000 is a thermometer.
Welch Allyn,FILAC3000,A1661117X,2016-01-01,Thermometer,welch_filac_year_parser,medium,year,Decoded FILAC 3000 serial family from the leading year token 16.,openai_generated_model_type_map,high,Welch Allyn SureTemp/Filac product lines are thermometers; FILAC 3000 is a thermometer.
Welch Allyn,FILAC3000,A1661082X,2016-01-01,Thermometer,welch_filac_year_parser,medium,year,Decoded FILAC 3000 serial family from the leading year token 16.,openai_generated_model_type_map,high,Welch Allyn SureTemp/Filac product lines are thermometers; FILAC 3000 is a thermometer.
Welch Allyn,FILAC3000,A1661093X,2016-01-01,Thermometer,welch_filac_year_parser,medium,year,Decoded FILAC 3000 serial family from the leading year token 16.,openai_generated_model_type_map,high,Welch Allyn SureTemp/Filac product lines are thermometers; FILAC 3000 is a thermometer.
Welch Allyn,FILAC3000,A1661114X,2016-01-01,Thermometer,welch_filac_year_parser,medium,year,Decoded FILAC 3000 serial family from the leading year token 16.,openai_generated_model_type_map,high,Welch Allyn SureTemp/Filac product lines are thermometers; FILAC 3000 is a thermometer.
Welch Allyn,FILAC3000,A1656006X,2016-01-01,Thermometer,welch_filac_year_parser,medium,year,Decoded FILAC 3000 serial family from the leading year token 16.,openai_generated_model_type_map,high,Welch Allyn SureTemp/Filac product lines are thermometers; FILAC 3000 is a thermometer.
Welch Allyn,FILAC3000,A1656212X,2016-01-01,Thermometer,welch_filac_year_parser,medium,year,Decoded FILAC 3000 serial family from the leading year token 16.,openai_generated_model_type_map,high,Welch Allyn SureTemp/Filac product lines are thermometers; FILAC 3000 is a thermometer.
GE HEALTHCARE,APEX PRO CH,RT916162191SA,2016-01-01,Patient Monitor,ge_apex_year_parser,medium,year,Decoded GE Apex Pro CH serial family from the embedded year token 16.,openai_generated_model_type_map,high,GE Apex Pro CH is a patient monitoring/telemetry product.
GE HEALTHCARE,APEX PRO CH,RT916059906GA,2016-01-01,Patient Monitor,ge_apex_year_parser,medium,year,Decoded GE Apex Pro CH serial family from the embedded year token 16.,openai_generated_model_type_map,high,GE Apex Pro CH is a patient monitoring/telemetry product.
ZOLL Medical,M SERIES,D16B136583,2016-02-01,Defibrillator,zoll_serial_parser,high,month,"Decoded ZOLL serial format after normalization: prefix=D, year=16, month=B.",openai_generated_model_type_map,high,ZOLL M Series is a defibrillator/monitor platform.
ZOLL Medical,M SERIES,T16B136570,2016-02-01,Defibrillator,zoll_serial_parser,high,month,"Decoded ZOLL serial format after normalization: prefix=T, year=16, month=B.",openai_generated_model_type_map,high,ZOLL M Series is a defibrillator/monitor platform.
ZOLL Medical,R Series ALS,AF16C054998,2016-03-01,Defibrillator,zoll_serial_parser,high,month,"Decoded ZOLL serial format after normalization: prefix=AF, year=16, month=C.",openai_generated_model_type_map,high,ZOLL R Series ALS is a defibrillator/monitor platform.
ZOLL Medical,R Series ALS,AF16D055364,2016-04-01,Defibrillator,zoll_serial_parser,high,month,"Decoded ZOLL serial format after normalization: prefix=AF, year=16, month=D.",openai_generated_model_type_map,high,ZOLL R Series ALS is a defibrillator/monitor platform.
ZOLL Medical,R Series ALS,AF16D055704,2016-04-01,Defibrillator,zoll_serial_parser,high,month,"Decoded ZOLL serial format after normalization: prefix=AF, year=16, month=D.",openai_generated_model_type_map,high,ZOLL R Series ALS is a defibrillator/monitor platform.
ZOLL Medical,M SERIES,T16E136987,2016-05-01,Defibrillator,zoll_serial_parser,high,month,"Decoded ZOLL serial format after normalization: prefix=T, year=16, month=E.",openai_generated_model_type_map,high,ZOLL M Series is a defibrillator/monitor platform.
Edan Instruments,SE1200EXPRESS,311094-M16611040004,2016-06-01,ECG Machine,edan_serial_parser,high,month,Decoded trailing Edan serial core M16611040004 as year=16 and month_code=6.,openai_generated_model_type_map,high,Edan SE-1200 Express is an ECG machine.
Edan Instruments,IM70,M16603730016,2016-06-01,Patient Monitor,edan_serial_parser,high,month,Decoded trailing Edan serial core M16603730016 as year=16 and month_code=6.,openai_generated_model_type_map,high,Edan iM70 is a patient monitor.
Edan Instruments,IM70,M16600900014,2016-06-01,Patient Monitor,edan_serial_parser,high,month,Decoded trailing Edan serial core M16600900014 as year=16 and month_code=6.,openai_generated_model_type_map,high,Edan iM70 is a patient monitor.
Edan Instruments,IM50,M16701760030,2016-07-01,Patient Monitor,edan_serial_parser,high,month,Decoded trailing Edan serial core M16701760030 as year=16 and month_code=7.,openai_generated_model_type_map,high,Edan iM50 is a patient monitor.
Edan Instruments,IM50,M16701760034,2016-07-01,Patient Monitor,edan_serial_parser,high,month,Decoded trailing Edan serial core M16701760034 as year=16 and month_code=7.,openai_generated_model_type_map,high,Edan iM50 is a patient monitor.
Edan Instruments,IM50,M16701760010,2016-07-01,Patient Monitor,edan_serial_parser,high,month,Decoded trailing Edan serial core M16701760010 as year=16 and month_code=7.,openai_generated_model_type_map,high,Edan iM50 is a patient monitor.
ZOLL Medical,R Series ALS,AF16H058404,2016-08-01,Defibrillator,zoll_serial_parser,high,month,"Decoded ZOLL serial format after normalization: prefix=AF, year=16, month=H.",openai_generated_model_type_map,high,ZOLL R Series ALS is a defibrillator/monitor platform.
ZOLL Medical,R Series ALS,AF16H057957,2016-08-01,Defibrillator,zoll_serial_parser,high,month,"Decoded ZOLL serial format after normalization: prefix=AF, year=16, month=H.",openai_generated_model_type_map,high,ZOLL R Series ALS is a defibrillator/monitor platform.
ZOLL Medical,R Series ALS,AF16H058410,2016-08-01,Defibrillator,zoll_serial_parser,high,month,"Decoded ZOLL serial format after normalization: prefix=AF, year=16, month=H.",openai_generated_model_type_map,high,ZOLL R Series ALS is a defibrillator/monitor platform.
ZOLL Medical,R Series ALS,AF16H058183,2016-08-01,Defibrillator,zoll_serial_parser,high,month,"Decoded ZOLL serial format after normalization: prefix=AF, year=16, month=H.",openai_generated_model_type_map,high,ZOLL R Series ALS is a defibrillator/monitor platform.
Edan Instruments,IM70,260066-M16901980001,2016-09-01,Patient Monitor,edan_serial_parser,high,month,Decoded trailing Edan serial core M16901980001 as year=16 and month_code=9.,openai_generated_model_type_map,high,Edan iM70 is a patient monitor.
ZOLL Medical,R Series ALS,AF16L061223,2016-12-01,Defibrillator,zoll_serial_parser,high,month,"Decoded ZOLL serial format after normalization: prefix=AF, year=16, month=L.",openai_generated_model_type_map,high,ZOLL R Series ALS is a defibrillator/monitor platform.
Edan Instruments,IM50,M17101610022,2017-01-01,Patient Monitor,edan_serial_parser,high,month,Decoded trailing Edan serial core M17101610022 as year=17 and month_code=1.,openai_generated_model_type_map,high,Edan iM50 is a patient monitor.
Edan Instruments,IM50,M17101610039,2017-01-01,Patient Monitor,edan_serial_parser,high,month,Decoded trailing Edan serial core M17101610039 as year=17 and month_code=1.,openai_generated_model_type_map,high,Edan iM50 is a patient monitor.
Edan Instruments,IM50,M17101610030,2017-01-01,Patient Monitor,edan_serial_parser,high,month,Decoded trailing Edan serial core M17101610030 as year=17 and month_code=1.,openai_generated_model_type_map,high,Edan iM50 is a patient monitor.
Stryker,1115,2017006701271,2017-01-01,Stretcher,stryker_year_parser,high,year,Decoded Stryker serial from leading four-digit year 2017.,openai_generated_model_type_map,high,Stryker 1115 is a stretcher/transport stretcher model.
Stryker,1115,2017006701256,2017-01-01,Stretcher,stryker_year_parser,high,year,Decoded Stryker serial from leading four-digit year 2017.,openai_generated_model_type_map,high,Stryker 1115 is a stretcher/transport stretcher model.
Stryker,1115,2017006701268,2017-01-01,Stretcher,stryker_year_parser,high,year,Decoded Stryker serial from leading four-digit year 2017.,openai_generated_model_type_map,high,Stryker 1115 is a stretcher/transport stretcher model.
Stryker,1115,2017006701273,2017-01-01,Stretcher,stryker_year_parser,high,year,Decoded Stryker serial from leading four-digit year 2017.,openai_generated_model_type_map,high,Stryker 1115 is a stretcher/transport stretcher model.
Stryker,1115,2017006701253,2017-01-01,Stretcher,stryker_year_parser,high,year,Decoded Stryker serial from leading four-digit year 2017.,openai_generated_model_type_map,high,Stryker 1115 is a stretcher/transport stretcher model.
Stryker,1115,2017006701272,2017-01-01,Stretcher,stryker_year_parser,high,year,Decoded Stryker serial from leading four-digit year 2017.,openai_generated_model_type_map,high,Stryker 1115 is a stretcher/transport stretcher model.
Stryker,1115,2017006701266,2017-01-01,Stretcher,stryker_year_parser,high,year,Decoded Stryker serial from leading four-digit year 2017.,openai_generated_model_type_map,high,Stryker 1115 is a stretcher/transport stretcher model.
Stryker,1115,2017006701259,2017-01-01,Stretcher,stryker_year_parser,high,year,Decoded Stryker serial from leading four-digit year 2017.,openai_generated_model_type_map,high,Stryker 1115 is a stretcher/transport stretcher model.
Stryker,1115,2017006701254,2017-01-01,Stretcher,stryker_year_parser,high,year,Decoded Stryker serial from leading four-digit year 2017.,openai_generated_model_type_map,high,Stryker 1115 is a stretcher/transport stretcher model.
Stryker,1115,2017006701257,2017-01-01,Stretcher,stryker_year_parser,high,year,Decoded Stryker serial from leading four-digit year 2017.,openai_generated_model_type_map,high,Stryker 1115 is a stretcher/transport stretcher model.
Stryker,1115,2017006701267,2017-01-01,Stretcher,stryker_year_parser,high,year,Decoded Stryker serial from leading four-digit year 2017.,openai_generated_model_type_map,high,Stryker 1115 is a stretcher/transport stretcher model.
ZOLL Medical,X Series,AR17B023487,2017-02-01,Defibrillator,zoll_serial_parser,high,month,"Decoded ZOLL serial format after normalization: prefix=AR, year=17, month=B.",openai_generated_model_type_map,high,ZOLL X Series is a defibrillator/monitor platform.
ZOLL Medical,R Series ALS,AF17D065076,2017-04-01,Defibrillator,zoll_serial_parser,high,month,"Decoded ZOLL serial format after normalization: prefix=AF, year=17, month=D.",openai_generated_model_type_map,high,ZOLL R Series ALS is a defibrillator/monitor platform.
